LYLTY_CARD_NBR,Years as Customers,LIFESTAGE,PREMIUM_CUSTOMER,STORE_NBR
257030, 4,MIDAGE SINGLES/COUPLES,Premium,257
257031, 5,YOUNG FAMILIES,Mainstream,257
257032, 5,RETIREES,Premium,257
257033, 15,RETIREES,Premium,257
257034, 9,RETIREES,Mainstream,257
257035, 13,RETIREES,Budget,257
257036, 8,OLDER SINGLES/COUPLES,Mainstream,257
257037, 3,OLDER FAMILIES,Budget,257
257038, 7,YOUNG FAMILIES,Premium,257
257039, 11,OLDER SINGLES/COUPLES,Premium,257
257040, 3,RETIREES,Budget,257
257041, 1,MIDAGE SINGLES/COUPLES,Premium,257
257042, 3,OLDER SINGLES/COUPLES,Premium,257
257043, 4,OLDER SINGLES/COUPLES,Premium,257
257044, 11,OLDER SINGLES/COUPLES,Premium,257
257045, 13,OLDER FAMILIES,Mainstream,257
257046,10,YOUNG SINGLES/COUPLES,Budget,257
257047, 14,RETIREES,Budget,257
257048, 11,RETIREES,Budget,257
257049,5,YOUNG SINGLES/COUPLES,Budget,257
257050, 4,OLDER SINGLES/COUPLES,Mainstream,257
257051, 4,RETIREES,Mainstream,257
257052, 15,MIDAGE SINGLES/COUPLES,Premium,257
257053, 3,OLDER FAMILIES,Mainstream,257
257054, 8,RETIREES,Mainstream,257
257055, 5,OLDER SINGLES/COUPLES,Premium,257
257056, 8,OLDER SINGLES/COUPLES,Mainstream,257
257057, 11,OLDER SINGLES/COUPLES,Budget,257
257058, 15,MIDAGE SINGLES/COUPLES,Budget,257
257059,9,YOUNG SINGLES/COUPLES,Mainstream,257
257060, 10,OLDER FAMILIES,Premium,257
257061, 7,RETIREES,Premium,257
257062, 1,RETIREES,Mainstream,257
257063, 3,YOUNG FAMILIES,Budget,257
257064, 13,RETIREES,Mainstream,257
257065,7,YOUNG SINGLES/COUPLES,Budget,257
257066, 5,MIDAGE SINGLES/COUPLES,Mainstream,257
257067, 8,YOUNG FAMILIES,Mainstream,257
257068, 10,OLDER SINGLES/COUPLES,Mainstream,257
257069, 14,OLDER FAMILIES,Budget,257
257070, 11,MIDAGE SINGLES/COUPLES,Mainstream,257
257071, 5,MIDAGE SINGLES/COUPLES,Mainstream,257
257072, 1,OLDER FAMILIES,Budget,257
257073, 11,OLDER FAMILIES,Mainstream,257
257074, 6,YOUNG FAMILIES,Premium,257
257075, 1,OLDER SINGLES/COUPLES,Premium,257
257076, 4,MIDAGE SINGLES/COUPLES,Budget,257
257077, 4,OLDER SINGLES/COUPLES,Budget,257
257078, 9,OLDER FAMILIES,Premium,257
257079,5,YOUNG SINGLES/COUPLES,Premium,257
257080, 15,OLDER SINGLES/COUPLES,Budget,257
257081, 10,RETIREES,Mainstream,257
257082, 2,YOUNG FAMILIES,Budget,257
257083, 4,OLDER FAMILIES,Mainstream,257
257084, 9,OLDER FAMILIES,Mainstream,257
257085, 10,NEW FAMILIES,Budget,257
257086, 14,OLDER SINGLES/COUPLES,Budget,257
257087, 1,MIDAGE SINGLES/COUPLES,Mainstream,257
257088, 7,YOUNG FAMILIES,Premium,257
257089, 3,RETIREES,Premium,257
257090, 12,RETIREES,Premium,257
257091, 6,OLDER SINGLES/COUPLES,Budget,257
257092, 10,YOUNG FAMILIES,Premium,257
257093, 13,RETIREES,Mainstream,257
257094,7,YOUNG SINGLES/COUPLES,Premium,257
257095, 13,RETIREES,Budget,257
257096, 12,RETIREES,Budget,257
257097, 15,NEW FAMILIES,Mainstream,257
257098, 3,OLDER FAMILIES,Premium,257
257099, 11,RETIREES,Budget,257
257100, 10,RETIREES,Mainstream,257
257101, 4,YOUNG FAMILIES,Mainstream,257
257102, 2,RETIREES,Premium,257
257103, 14,NEW FAMILIES,Premium,257
257104, 3,OLDER FAMILIES,Mainstream,257
257105,5,YOUNG SINGLES/COUPLES,Budget,257
257106, 9,RETIREES,Premium,257
257107, 7,YOUNG FAMILIES,Budget,257
257108, 7,YOUNG FAMILIES,Mainstream,257
257109, 12,OLDER SINGLES/COUPLES,Budget,257
257110, 3,OLDER SINGLES/COUPLES,Budget,257
257111, 2,RETIREES,Mainstream,257
257112, 10,OLDER FAMILIES,Mainstream,257
257113, 10,RETIREES,Mainstream,257
257114, 7,RETIREES,Budget,257
257115, 9,OLDER FAMILIES,Budget,257
257116, 9,YOUNG FAMILIES,Mainstream,257
257117, 15,OLDER FAMILIES,Premium,257
257118, 12,OLDER FAMILIES,Budget,257
257119, 1,MIDAGE SINGLES/COUPLES,Mainstream,257
257120, 8,MIDAGE SINGLES/COUPLES,Premium,257
257121, 10,MIDAGE SINGLES/COUPLES,Budget,257
257122, 3,YOUNG FAMILIES,Mainstream,257
257123,7,YOUNG SINGLES/COUPLES,Mainstream,257
257124, 14,MIDAGE SINGLES/COUPLES,Mainstream,257
257125, 4,OLDER FAMILIES,Budget,257
257126, 6,OLDER FAMILIES,Mainstream,257
257127, 7,OLDER SINGLES/COUPLES,Budget,257
257128, 12,NEW FAMILIES,Mainstream,257
257129, 9,OLDER FAMILIES,Premium,257
257130, 8,OLDER FAMILIES,Budget,257
257131, 14,OLDER SINGLES/COUPLES,Budget,257
257132, 3,OLDER FAMILIES,Mainstream,257
257133, 10,OLDER SINGLES/COUPLES,Mainstream,257
257134, 8,YOUNG FAMILIES,Mainstream,257
257135, 9,MIDAGE SINGLES/COUPLES,Premium,257
257136, 1,YOUNG FAMILIES,Budget,257
257137, 5,OLDER FAMILIES,Budget,257
257138, 14,OLDER SINGLES/COUPLES,Premium,257
257139, 11,OLDER SINGLES/COUPLES,Budget,257
257140, 15,RETIREES,Budget,257
257141,6,YOUNG SINGLES/COUPLES,Mainstream,257
257142, 2,YOUNG FAMILIES,Budget,257
257143,3,YOUNG SINGLES/COUPLES,Premium,257
257144, 10,OLDER SINGLES/COUPLES,Mainstream,257
257145, 4,OLDER SINGLES/COUPLES,Mainstream,257
257146, 14,MIDAGE SINGLES/COUPLES,Premium,257
257147, 8,OLDER SINGLES/COUPLES,Mainstream,257
257148, 8,OLDER SINGLES/COUPLES,Mainstream,257
257149, 1,YOUNG FAMILIES,Budget,257
257150, 4,OLDER FAMILIES,Premium,257
257151,10,YOUNG SINGLES/COUPLES,Budget,257
257152, 13,OLDER SINGLES/COUPLES,Budget,257
257153, 8,YOUNG FAMILIES,Budget,257
257154, 9,RETIREES,Mainstream,257
257155, 12,OLDER FAMILIES,Budget,257
257156, 8,YOUNG FAMILIES,Mainstream,257
257157, 5,YOUNG FAMILIES,Budget,257
257158, 3,YOUNG FAMILIES,Budget,257
257159,3,YOUNG SINGLES/COUPLES,Budget,257
257160, 10,OLDER FAMILIES,Budget,257
257161, 6,MIDAGE SINGLES/COUPLES,Premium,257
257162, 7,YOUNG FAMILIES,Premium,257
257163, 15,RETIREES,Premium,257
257164, 8,MIDAGE SINGLES/COUPLES,Budget,257
257165, 8,MIDAGE SINGLES/COUPLES,Budget,257
257166, 13,OLDER FAMILIES,Budget,257
257167, 9,OLDER FAMILIES,Budget,257
257168, 4,MIDAGE SINGLES/COUPLES,Budget,257
257169,8,YOUNG SINGLES/COUPLES,Premium,257
257170, 11,OLDER SINGLES/COUPLES,Mainstream,257
257171, 6,OLDER FAMILIES,Premium,257
257172, 7,OLDER SINGLES/COUPLES,Mainstream,257
257173, 7,YOUNG FAMILIES,Premium,257
257174, 4,OLDER FAMILIES,Mainstream,257
257175, 13,OLDER SINGLES/COUPLES,Premium,257
257176, 8,OLDER SINGLES/COUPLES,Premium,257
257177,8,YOUNG SINGLES/COUPLES,Premium,257
257178,5,YOUNG SINGLES/COUPLES,Mainstream,257
257179, 7,MIDAGE SINGLES/COUPLES,Mainstream,257
257180, 3,YOUNG FAMILIES,Budget,257
257181, 12,RETIREES,Budget,257
257182, 9,YOUNG FAMILIES,Mainstream,257
257183, 2,OLDER FAMILIES,Mainstream,257
257184, 1,MIDAGE SINGLES/COUPLES,Mainstream,257
257185, 13,RETIREES,Mainstream,257
257186, 13,OLDER SINGLES/COUPLES,Budget,257
257187, 6,OLDER FAMILIES,Budget,257
257188, 15,RETIREES,Budget,257
257189, 9,OLDER SINGLES/COUPLES,Budget,257
257190, 3,OLDER FAMILIES,Budget,257
257191, 7,OLDER SINGLES/COUPLES,Mainstream,257
257192, 1,YOUNG FAMILIES,Mainstream,257
257193, 13,RETIREES,Premium,257
257194, 10,OLDER SINGLES/COUPLES,Budget,257
257195, 7,YOUNG FAMILIES,Mainstream,257
257196, 8,OLDER FAMILIES,Budget,257
257197, 9,YOUNG FAMILIES,Mainstream,257
257198, 15,OLDER FAMILIES,Mainstream,257
257199, 3,YOUNG FAMILIES,Mainstream,257
257200, 6,YOUNG FAMILIES,Premium,257
257201, 1,OLDER SINGLES/COUPLES,Budget,257
257202, 6,YOUNG FAMILIES,Budget,257
257203, 6,YOUNG FAMILIES,Budget,257
257204, 11,OLDER SINGLES/COUPLES,Premium,257
257205, 10,YOUNG FAMILIES,Premium,257
257206, 14,OLDER FAMILIES,Premium,257
257207,9,YOUNG SINGLES/COUPLES,Mainstream,257
257208, 11,OLDER FAMILIES,Premium,257
257209, 8,OLDER SINGLES/COUPLES,Premium,257
257210, 4,MIDAGE SINGLES/COUPLES,Budget,257
257211, 8,OLDER SINGLES/COUPLES,Premium,257
257212, 7,RETIREES,Mainstream,257
257213, 9,OLDER SINGLES/COUPLES,Budget,257
257214, 10,YOUNG FAMILIES,Mainstream,257
257215, 1,OLDER FAMILIES,Premium,257
257216, 11,MIDAGE SINGLES/COUPLES,Mainstream,257
257217, 1,OLDER SINGLES/COUPLES,Budget,257
257218, 8,RETIREES,Premium,257
257219, 13,RETIREES,Premium,257
257220, 11,OLDER SINGLES/COUPLES,Budget,257
257221, 8,MIDAGE SINGLES/COUPLES,Mainstream,257
257222, 9,OLDER SINGLES/COUPLES,Budget,257
257223, 10,RETIREES,Premium,257
257224, 9,MIDAGE SINGLES/COUPLES,Budget,257
257225, 1,RETIREES,Premium,257
257226, 8,OLDER SINGLES/COUPLES,Premium,257
257227, 14,OLDER FAMILIES,Budget,257
257228, 2,OLDER FAMILIES,Budget,257
257229, 9,NEW FAMILIES,Budget,257
257230, 14,OLDER FAMILIES,Mainstream,257
257231, 11,MIDAGE SINGLES/COUPLES,Budget,257
257232,4,YOUNG SINGLES/COUPLES,Mainstream,257
257233, 6,OLDER FAMILIES,Budget,257
257234, 9,OLDER SINGLES/COUPLES,Budget,257
257235, 1,OLDER SINGLES/COUPLES,Premium,257
257236, 7,YOUNG FAMILIES,Budget,257
257237,7,YOUNG SINGLES/COUPLES,Budget,257
257238, 9,YOUNG FAMILIES,Budget,257
257239, 9,YOUNG FAMILIES,Premium,257
257240, 4,OLDER FAMILIES,Premium,257
257241, 11,MIDAGE SINGLES/COUPLES,Budget,257
257242,9,YOUNG SINGLES/COUPLES,Mainstream,257
257243, 7,OLDER FAMILIES,Budget,257
257244, 10,YOUNG FAMILIES,Premium,257
257245, 15,OLDER SINGLES/COUPLES,Mainstream,257
257246, 11,MIDAGE SINGLES/COUPLES,Mainstream,257
257247, 5,OLDER FAMILIES,Mainstream,257
257248, 7,OLDER FAMILIES,Budget,257
257249, 5,OLDER SINGLES/COUPLES,Premium,257
257250, 3,YOUNG FAMILIES,Budget,257
257251, 9,MIDAGE SINGLES/COUPLES,Budget,257
257252, 6,YOUNG FAMILIES,Budget,257
257253, 10,NEW FAMILIES,Mainstream,257
257254, 3,RETIREES,Premium,257
257255, 12,OLDER SINGLES/COUPLES,Premium,257
257256, 10,RETIREES,Mainstream,257
257257, 9,OLDER SINGLES/COUPLES,Budget,257
257258, 3,MIDAGE SINGLES/COUPLES,Budget,257
257259, 4,OLDER SINGLES/COUPLES,Budget,257
257260, 2,OLDER SINGLES/COUPLES,Mainstream,257
257261, 6,OLDER SINGLES/COUPLES,Mainstream,257
257262, 13,OLDER SINGLES/COUPLES,Mainstream,257
258013, 7,OLDER FAMILIES,Budget,258
258017, 4,RETIREES,Mainstream,258
258033, 3,MIDAGE SINGLES/COUPLES,Premium,258
258039, 9,OLDER SINGLES/COUPLES,Mainstream,258
258051, 6,YOUNG FAMILIES,Budget,258
258055, 10,YOUNG FAMILIES,Budget,258
258063,5,YOUNG SINGLES/COUPLES,Mainstream,258
258083, 2,NEW FAMILIES,Budget,258
258090,8,YOUNG SINGLES/COUPLES,Premium,258
258092, 15,RETIREES,Budget,258
258110, 8,RETIREES,Budget,258
258117, 1,RETIREES,Mainstream,258
258121, 6,RETIREES,Budget,258
258136,9,YOUNG SINGLES/COUPLES,Budget,258
258143, 7,NEW FAMILIES,Mainstream,258
258155,7,YOUNG SINGLES/COUPLES,Mainstream,258
258178, 5,YOUNG FAMILIES,Budget,258
258180,1,YOUNG SINGLES/COUPLES,Mainstream,258
258184, 12,RETIREES,Premium,258
258189, 4,OLDER SINGLES/COUPLES,Premium,258
258211,8,YOUNG SINGLES/COUPLES,Mainstream,258
258236, 7,RETIREES,Mainstream,258
258259,7,YOUNG SINGLES/COUPLES,Budget,258
258277, 9,YOUNG FAMILIES,Budget,258
258289, 4,NEW FAMILIES,Budget,258
258321,9,YOUNG SINGLES/COUPLES,Premium,258
258327, 6,OLDER SINGLES/COUPLES,Mainstream,258
258343,8,YOUNG SINGLES/COUPLES,Premium,258
258348,8,YOUNG SINGLES/COUPLES,Premium,258
258358,7,YOUNG SINGLES/COUPLES,Mainstream,258
258385, 1,RETIREES,Mainstream,258
258386, 13,MIDAGE SINGLES/COUPLES,Mainstream,258
258395,3,YOUNG SINGLES/COUPLES,Mainstream,258
258408, 11,RETIREES,Premium,258
258425, 3,RETIREES,Mainstream,258
258426,4,YOUNG SINGLES/COUPLES,Premium,258
258433, 7,YOUNG FAMILIES,Budget,258
258438, 6,YOUNG FAMILIES,Budget,258
258439, 6,RETIREES,Premium,258
258443, 2,OLDER SINGLES/COUPLES,Premium,258
258454, 2,RETIREES,Mainstream,258
258457, 7,OLDER SINGLES/COUPLES,Mainstream,258
258460, 10,MIDAGE SINGLES/COUPLES,Premium,258
258478, 2,OLDER SINGLES/COUPLES,Premium,258
258488, 1,OLDER SINGLES/COUPLES,Premium,258
258494, 6,OLDER SINGLES/COUPLES,Budget,258
259000, 12,OLDER SINGLES/COUPLES,Mainstream,259
259001, 10,RETIREES,Mainstream,259
259002, 11,OLDER SINGLES/COUPLES,Premium,259
259003, 2,RETIREES,Premium,259
259004, 8,RETIREES,Mainstream,259
259005, 2,OLDER SINGLES/COUPLES,Budget,259
259006, 9,RETIREES,Premium,259
259007, 4,OLDER SINGLES/COUPLES,Mainstream,259
259008, 13,MIDAGE SINGLES/COUPLES,Premium,259
259009, 10,OLDER SINGLES/COUPLES,Mainstream,259
259010, 11,RETIREES,Premium,259
259011, 15,RETIREES,Budget,259
259012, 11,OLDER FAMILIES,Premium,259
259013, 5,OLDER FAMILIES,Mainstream,259
259014, 7,OLDER FAMILIES,Premium,259
259015, 2,OLDER FAMILIES,Budget,259
259016, 9,RETIREES,Mainstream,259
259017, 13,RETIREES,Mainstream,259
259018, 2,YOUNG FAMILIES,Mainstream,259
259019,4,YOUNG SINGLES/COUPLES,Mainstream,259
259020,4,YOUNG SINGLES/COUPLES,Mainstream,259
259021,7,YOUNG SINGLES/COUPLES,Budget,259
259022, 5,OLDER SINGLES/COUPLES,Mainstream,259
259023, 12,OLDER FAMILIES,Mainstream,259
259024,7,YOUNG SINGLES/COUPLES,Mainstream,259
259025, 15,OLDER FAMILIES,Budget,259
259026,3,YOUNG SINGLES/COUPLES,Mainstream,259
259027, 13,OLDER SINGLES/COUPLES,Budget,259
259028, 4,OLDER FAMILIES,Mainstream,259
259029, 5,RETIREES,Budget,259
259030,1,YOUNG SINGLES/COUPLES,Mainstream,259
259031, 7,OLDER FAMILIES,Budget,259
259032, 3,RETIREES,Premium,259
259033, 13,OLDER FAMILIES,Premium,259
259034,4,YOUNG SINGLES/COUPLES,Premium,259
259035, 14,RETIREES,Mainstream,259
259036, 9,OLDER SINGLES/COUPLES,Mainstream,259
259037, 13,OLDER FAMILIES,Budget,259
259038,10,YOUNG SINGLES/COUPLES,Premium,259
259039, 10,OLDER FAMILIES,Budget,259
259040, 9,OLDER FAMILIES,Budget,259
259041, 4,OLDER FAMILIES,Mainstream,259
259042, 3,YOUNG FAMILIES,Mainstream,259
259043, 13,OLDER FAMILIES,Premium,259
259044, 2,OLDER FAMILIES,Mainstream,259
259045, 4,YOUNG FAMILIES,Budget,259
259046, 8,OLDER FAMILIES,Premium,259
259047, 1,YOUNG FAMILIES,Premium,259
259048, 9,YOUNG FAMILIES,Mainstream,259
259049, 2,RETIREES,Budget,259
259050, 13,MIDAGE SINGLES/COUPLES,Premium,259
259051, 5,OLDER FAMILIES,Budget,259
259052, 8,OLDER FAMILIES,Premium,259
259053, 4,OLDER FAMILIES,Premium,259
259054, 10,OLDER FAMILIES,Budget,259
259055, 3,RETIREES,Budget,259
259056,6,YOUNG SINGLES/COUPLES,Premium,259
259057, 8,OLDER SINGLES/COUPLES,Mainstream,259
259058, 5,YOUNG FAMILIES,Budget,259
259059, 13,OLDER SINGLES/COUPLES,Budget,259
259060, 6,MIDAGE SINGLES/COUPLES,Mainstream,259
259061, 7,YOUNG FAMILIES,Budget,259
259062, 15,OLDER FAMILIES,Premium,259
259063, 7,NEW FAMILIES,Mainstream,259
259064, 1,RETIREES,Budget,259
259065, 3,OLDER SINGLES/COUPLES,Premium,259
259066,9,YOUNG SINGLES/COUPLES,Mainstream,259
259067, 6,OLDER SINGLES/COUPLES,Mainstream,259
259068, 5,OLDER FAMILIES,Premium,259
259069, 3,OLDER SINGLES/COUPLES,Mainstream,259
259070, 7,OLDER FAMILIES,Budget,259
259071,3,YOUNG SINGLES/COUPLES,Mainstream,259
259072, 2,RETIREES,Premium,259
259073, 10,YOUNG FAMILIES,Premium,259
259074, 4,MIDAGE SINGLES/COUPLES,Budget,259
259075, 2,OLDER SINGLES/COUPLES,Mainstream,259
259076, 5,RETIREES,Premium,259
259077, 12,OLDER SINGLES/COUPLES,Premium,259
259078, 11,RETIREES,Budget,259
259079, 11,OLDER FAMILIES,Premium,259
259080, 9,OLDER FAMILIES,Budget,259
259081, 2,YOUNG FAMILIES,Budget,259
259082, 4,OLDER SINGLES/COUPLES,Mainstream,259
259083, 2,YOUNG FAMILIES,Mainstream,259
259084,1,YOUNG SINGLES/COUPLES,Mainstream,259
259085, 3,MIDAGE SINGLES/COUPLES,Budget,259
259086, 13,OLDER FAMILIES,Premium,259
259087, 15,RETIREES,Mainstream,259
259088,9,YOUNG SINGLES/COUPLES,Budget,259
259089, 13,RETIREES,Premium,259
259090, 4,RETIREES,Mainstream,259
259091, 11,OLDER SINGLES/COUPLES,Mainstream,259
259092, 3,OLDER SINGLES/COUPLES,Mainstream,259
259093, 6,YOUNG FAMILIES,Budget,259
259094, 3,RETIREES,Budget,259
259095,6,YOUNG SINGLES/COUPLES,Budget,259
259096, 10,YOUNG FAMILIES,Premium,259
259097, 9,RETIREES,Mainstream,259
259098, 5,OLDER FAMILIES,Mainstream,259
259099, 11,MIDAGE SINGLES/COUPLES,Budget,259
259100, 5,OLDER FAMILIES,Budget,259
259101, 4,YOUNG FAMILIES,Mainstream,259
259102, 2,OLDER FAMILIES,Premium,259
259103, 10,OLDER FAMILIES,Mainstream,259
259104, 13,MIDAGE SINGLES/COUPLES,Mainstream,259
259105, 12,OLDER SINGLES/COUPLES,Budget,259
259106, 8,YOUNG FAMILIES,Budget,259
259107, 11,OLDER SINGLES/COUPLES,Mainstream,259
259108, 12,OLDER SINGLES/COUPLES,Mainstream,259
259109, 7,MIDAGE SINGLES/COUPLES,Mainstream,259
259110, 6,OLDER SINGLES/COUPLES,Premium,259
259111, 5,OLDER SINGLES/COUPLES,Mainstream,259
259112, 10,YOUNG FAMILIES,Budget,259
259113, 8,OLDER FAMILIES,Premium,259
259114, 10,MIDAGE SINGLES/COUPLES,Mainstream,259
259115, 5,OLDER FAMILIES,Budget,259
259116,9,YOUNG SINGLES/COUPLES,Mainstream,259
259117, 1,RETIREES,Mainstream,259
259118, 1,OLDER FAMILIES,Budget,259
259119, 10,YOUNG FAMILIES,Mainstream,259
259120, 6,RETIREES,Mainstream,259
259121, 8,YOUNG FAMILIES,Premium,259
259122, 3,OLDER SINGLES/COUPLES,Premium,259
259123,5,YOUNG SINGLES/COUPLES,Mainstream,259
259124, 5,OLDER SINGLES/COUPLES,Budget,259
259125, 5,YOUNG FAMILIES,Mainstream,259
259126, 14,NEW FAMILIES,Premium,259
259127, 9,RETIREES,Premium,259
259128,2,YOUNG SINGLES/COUPLES,Premium,259
259129, 15,RETIREES,Mainstream,259
259130, 10,RETIREES,Premium,259
259131, 9,YOUNG FAMILIES,Budget,259
259132, 10,OLDER FAMILIES,Budget,259
259133, 5,YOUNG FAMILIES,Budget,259
259134, 1,YOUNG FAMILIES,Budget,259
259135, 1,OLDER SINGLES/COUPLES,Budget,259
259136, 14,RETIREES,Mainstream,259
259137, 11,NEW FAMILIES,Mainstream,259
259138, 6,MIDAGE SINGLES/COUPLES,Premium,259
259139, 11,OLDER FAMILIES,Premium,259
259140, 8,OLDER FAMILIES,Mainstream,259
259141, 2,OLDER SINGLES/COUPLES,Premium,259
259142, 4,YOUNG FAMILIES,Budget,259
259143, 9,YOUNG FAMILIES,Mainstream,259
259144, 2,YOUNG FAMILIES,Budget,259
259145, 6,RETIREES,Budget,259
259146, 5,OLDER FAMILIES,Mainstream,259
259147, 1,OLDER FAMILIES,Mainstream,259
259148, 4,OLDER FAMILIES,Budget,259
259149, 9,YOUNG FAMILIES,Budget,259
259150, 10,YOUNG FAMILIES,Mainstream,259
259151, 4,OLDER SINGLES/COUPLES,Mainstream,259
259152, 7,RETIREES,Premium,259
259153, 4,OLDER FAMILIES,Mainstream,259
259154, 15,RETIREES,Mainstream,259
259155, 14,OLDER FAMILIES,Mainstream,259
259156, 15,OLDER FAMILIES,Budget,259
259157,5,YOUNG SINGLES/COUPLES,Mainstream,259
259158, 7,OLDER SINGLES/COUPLES,Premium,259
259159, 7,OLDER SINGLES/COUPLES,Mainstream,259
259160, 7,YOUNG FAMILIES,Budget,259
259161, 6,OLDER SINGLES/COUPLES,Budget,259
259162, 8,RETIREES,Budget,259
259163, 13,OLDER FAMILIES,Premium,259
259164, 14,OLDER SINGLES/COUPLES,Premium,259
259165,10,YOUNG SINGLES/COUPLES,Budget,259
259166, 14,OLDER SINGLES/COUPLES,Premium,259
259167, 11,RETIREES,Premium,259
259168, 11,RETIREES,Budget,259
259169, 13,OLDER FAMILIES,Mainstream,259
259170, 4,RETIREES,Premium,259
259171, 2,OLDER FAMILIES,Premium,259
259172, 11,RETIREES,Premium,259
259173, 9,OLDER SINGLES/COUPLES,Mainstream,259
259174,10,YOUNG SINGLES/COUPLES,Premium,259
259175, 13,OLDER FAMILIES,Budget,259
259176, 2,YOUNG FAMILIES,Mainstream,259
259177, 5,RETIREES,Mainstream,259
259178, 15,OLDER SINGLES/COUPLES,Mainstream,259
259179,9,YOUNG SINGLES/COUPLES,Mainstream,259
259180, 13,OLDER SINGLES/COUPLES,Budget,259
259181, 9,MIDAGE SINGLES/COUPLES,Mainstream,259
259182, 11,MIDAGE SINGLES/COUPLES,Mainstream,259
259184, 15,OLDER SINGLES/COUPLES,Budget,259
259185, 12,OLDER FAMILIES,Budget,259
259186, 7,YOUNG FAMILIES,Mainstream,259
259187, 9,OLDER SINGLES/COUPLES,Premium,259
259188, 2,OLDER SINGLES/COUPLES,Premium,259
259189, 7,YOUNG FAMILIES,Premium,259
259190, 6,YOUNG FAMILIES,Budget,259
259191, 4,YOUNG FAMILIES,Budget,259
259192, 7,MIDAGE SINGLES/COUPLES,Premium,259
259193, 10,YOUNG FAMILIES,Mainstream,259
259194, 5,OLDER FAMILIES,Budget,259
259195, 10,RETIREES,Mainstream,259
259196, 7,OLDER FAMILIES,Budget,259
259197, 12,OLDER SINGLES/COUPLES,Budget,259
259198, 8,OLDER SINGLES/COUPLES,Premium,259
259199, 15,OLDER FAMILIES,Mainstream,259
259200,7,YOUNG SINGLES/COUPLES,Premium,259
259201, 15,RETIREES,Budget,259
259202, 9,YOUNG FAMILIES,Premium,259
259203, 3,YOUNG FAMILIES,Budget,259
259204, 1,NEW FAMILIES,Budget,259
259205, 3,YOUNG FAMILIES,Mainstream,259
259206, 15,OLDER SINGLES/COUPLES,Budget,259
259207, 6,OLDER FAMILIES,Mainstream,259
259208, 9,OLDER SINGLES/COUPLES,Budget,259
259209,2,YOUNG SINGLES/COUPLES,Mainstream,259
259210, 3,OLDER SINGLES/COUPLES,Mainstream,259
259211, 15,RETIREES,Mainstream,259
259212,8,YOUNG SINGLES/COUPLES,Mainstream,259
259213, 11,OLDER FAMILIES,Budget,259
259214, 10,YOUNG FAMILIES,Budget,259
259215,3,YOUNG SINGLES/COUPLES,Mainstream,259
259216,8,YOUNG SINGLES/COUPLES,Budget,259
259217, 6,OLDER FAMILIES,Mainstream,259
259218, 7,YOUNG FAMILIES,Premium,259
259219, 4,OLDER FAMILIES,Budget,259
259220, 2,RETIREES,Mainstream,259
259221, 11,RETIREES,Premium,259
259222, 14,RETIREES,Mainstream,259
259223, 4,RETIREES,Budget,259
259224, 10,RETIREES,Premium,259
259225, 4,OLDER FAMILIES,Budget,259
259226,6,YOUNG SINGLES/COUPLES,Premium,259
259227, 3,YOUNG FAMILIES,Mainstream,259
259228, 9,OLDER SINGLES/COUPLES,Budget,259
259229, 13,OLDER FAMILIES,Premium,259
259230, 14,OLDER FAMILIES,Budget,259
259231, 14,OLDER SINGLES/COUPLES,Mainstream,259
259232, 1,OLDER SINGLES/COUPLES,Mainstream,259
259233, 10,MIDAGE SINGLES/COUPLES,Mainstream,259
259234, 10,OLDER SINGLES/COUPLES,Mainstream,259
259235,3,YOUNG SINGLES/COUPLES,Mainstream,259
259236, 7,OLDER SINGLES/COUPLES,Mainstream,259
259237, 7,YOUNG FAMILIES,Mainstream,259
259238, 4,OLDER SINGLES/COUPLES,Mainstream,259
259239, 14,OLDER FAMILIES,Budget,259
259240, 3,OLDER FAMILIES,Premium,259
259241, 13,OLDER SINGLES/COUPLES,Premium,259
259242, 15,OLDER SINGLES/COUPLES,Mainstream,259
259243, 10,RETIREES,Premium,259
259244, 3,YOUNG FAMILIES,Premium,259
259245, 1,OLDER SINGLES/COUPLES,Mainstream,259
259246, 9,RETIREES,Mainstream,259
259247, 10,YOUNG FAMILIES,Budget,259
259248, 2,RETIREES,Mainstream,259
260000,1,YOUNG SINGLES/COUPLES,Mainstream,260
260001, 10,OLDER SINGLES/COUPLES,Premium,260
260002,2,YOUNG SINGLES/COUPLES,Budget,260
260003, 13,OLDER SINGLES/COUPLES,Premium,260
260004, 2,OLDER SINGLES/COUPLES,Mainstream,260
260005, 10,OLDER FAMILIES,Budget,260
260006, 5,OLDER SINGLES/COUPLES,Budget,260
260007,5,YOUNG SINGLES/COUPLES,Premium,260
260008,8,YOUNG SINGLES/COUPLES,Mainstream,260
260009, 4,OLDER SINGLES/COUPLES,Premium,260
260010, 8,RETIREES,Mainstream,260
260011,1,YOUNG SINGLES/COUPLES,Mainstream,260
260013,1,YOUNG SINGLES/COUPLES,Budget,260
260014, 7,RETIREES,Mainstream,260
260015, 8,OLDER SINGLES/COUPLES,Premium,260
260016, 9,OLDER FAMILIES,Mainstream,260
260017, 14,OLDER SINGLES/COUPLES,Budget,260
260018, 7,RETIREES,Budget,260
260019,6,YOUNG SINGLES/COUPLES,Mainstream,260
260020, 4,RETIREES,Mainstream,260
260021,4,YOUNG SINGLES/COUPLES,Mainstream,260
260023, 13,OLDER SINGLES/COUPLES,Mainstream,260
260024, 4,RETIREES,Budget,260
260027, 6,MIDAGE SINGLES/COUPLES,Premium,260
